x,y,z,g
-0.29772461,-55.99212871,2.90963811,161
5.87080967,-57.9605696,9.45564026,216
3.36214935,-49.4086319,6.95484203,195
3.59115326,-46.93007813,6.09814638,188
-0.21888245,-45.92781982,6.69592947,193
7.05470764,-58.37544087,10.37953323,224
6.48723423,-47.44062958,6.23836988,189
3.53960907,-49.1030365,7.45321507,200
3.95496857,-47.01204834,6.59774965,192
0.16553223,-45.07777557,6.93256372,195
2.21263611,-42.96151886,5.67171186,185
0.31104767,-44.37423096,6.67002768,193
8.39723694,-44.78448639,-0.43973177,133
7.510625,-44.05492554,-0.40999526,133
7.90639984,-39.59503326,0.12139458,138
5.23595917,-40.7723938,-0.40771353,133
5.03873932,-40.24550781,-0.42243063,133
9.27851593,-36.16092834,0.59977621,142
4.62283813,-37.89106903,-0.49688691,133
4.64037048,-37.36779938,-0.51593274,133
4.63787567,-37.15456543,-0.52716505,132
6.06025517,-36.34341583,-0.21086216,135
6.55264103,-36.2105423,-0.09254217,136
6.91309845,-36.06112061,-0.00983101,137
7.23936188,-35.98819885,0.0697164,137
7.52474701,-35.88536987,0.1372971,138
7.71031677,-35.81755981,0.182414,139
6.009184,-33.06734619,-0.82823577,130
6.69260895,-32.3509079,-0.88320461,130
-5.44349897,-40.81556091,1.83394259,152
-5.51563919,-40.59202728,1.80379075,152
-4.8518399,-32.68961487,0.73393244,143
-3.09779585,-30.26350555,0.39998526,140
7.15814697,-46.27711639,-0.2985754,134
6.97596466,-46.09117279,-0.29513073,135
3.86918365,-38.53000793,-0.40537613,134
3.8565799,-38.1870285,-0.42053807,133
3.8508197,-37.90647278,-0.437864,133
3.83368408,-37.65963135,-0.45497149,133
3.86448395,-37.42722473,-0.46539467,133
5.68349182,-36.46880493,-0.12345361,136
5.88661777,-36.39058838,-0.08579498,136
6.20744144,-36.28991089,-0.02136427,137
5.59560883,-32.81365356,-0.78603998,130
5.7598859,-32.58634338,-0.80884805,130
6.20933353,-32.09458313,-0.85621467,130
6.85789978,-31.48716888,-0.9280521,129
5.17847168,-36.29524384,1.24036497,147
-4.28956831,-32.25289307,1.1974439,147
2.98860657,-39.0693222,-0.27406651,135
3.00710022,-38.84180603,-0.28230762,135
3.00745117,-38.59932098,-0.29454237,135
3.01375305,-38.36197815,-0.31019836,134
2.99754059,-37.65890656,-0.36266291,134
2.98975098,-37.44394073,-0.38209218,134
6.0277158,-36.33703766,0.10311836,138
6.38021671,-36.23249207,0.16117281,138
7.08189117,-36.00779114,0.27805084,139
7.74898254,-35.79345856,0.38365072,140
7.54313385,-34.93023071,0.22333044,139
8.68440735,-57.19053874,5.69516462,185
10.06371033,-45.01592407,0.59543413,142
2.0288974,-41.71392975,0.02258915,137
1.86491882,-39.58086548,-0.11101866,136
1.91667664,-38.96063385,-0.14650821,136
1.9544574,-38.61128387,-0.16779518,136
2.07860291,-38.30443726,-0.17125755,135
2.16114532,-37.96471558,-0.18800258,135
2.22984039,-37.76381073,-0.1953054,135
2.13076508,-37.57687531,-0.22974068,135
5.04333221,-36.65536652,0.13870234,138
2.49779999,-36.91526947,-0.23745686,135
4.28156006,-32.02977142,-0.72984043,131
4.48769104,-31.81836853,-0.74545732,131
4.66447937,-31.61318359,-0.76746192,130
8.07012665,-55.51526103,6.07908339,188
5.61660492,-56.24080858,6.3201322,190
0.0769397,-56.23835979,6.54631704,192
10.22473633,-48.14405975,0.96022266,145
9.23975861,-45.38644562,0.9319796,145
8.89726746,-45.34269104,0.92686743,145
8.26533997,-45.64134369,0.91843504,145
3.33517181,-58.66118453,0.93738646,145
2.70683777,-58.15349028,0.90790504,145
2.55733978,-58.34960387,0.90448708,145
2.37642395,-58.63197545,0.90116924,145
2.41148102,-57.75143657,0.88852448,144
2.68601715,-56.52881083,0.87980122,144
1.62672913,-59.20551518,0.87926001,144
1.65528595,-58.8598311,0.87502378,144
2.4784137,-56.41667399,0.86956209,144
2.0301181,-57.39494536,0.8662414,144
2.22289764,-56.64837084,0.86210197,144
2.13956177,-56.45225749,0.85365433,144
1.71328461,-56.44925914,0.83559412,144
1.44663727,-56.50728807,0.82191509,144
-0.03311432,-43.26714478,0.27611441,139
0.35956299,-39.12666473,0.01193089,137
0.76525604,-38.06637726,-0.04189068,137
5.25381195,-36.5804306,0.35391277,140
5.47439301,-36.51218567,0.37313551,140
6.24692356,-36.26385651,0.44184917,141
6.61434757,-36.14678345,0.47349113,141
6.85562622,-36.0752121,0.49556583,141
14.1347934,-57.36261199,7.39555401,199
9.17847931,-53.89991961,6.34494967,190
8.58585083,-57.15613017,7.31670803,199
8.44342529,-56.96335063,7.26195759,198
7.87282288,-57.80042109,7.51971382,200
7.51396667,-57.44403682,7.42206043,199
0.37734711,-57.44275496,7.73573059,202
2.73899567,-50.09436188,5.5071401,183
3.26254761,-57.66731486,1.73725242,152
3.04917633,-57.53570399,1.72553319,152
1.66123688,-56.86672435,1.65067905,151
1.29066193,-57.57225261,1.67356485,151
0.44089233,-58.72562245,1.70443267,151
0.35426819,-58.47930369,1.68847341,151
0.23388397,-58.11314223,1.66433233,151
0.16471588,-57.86821971,1.64783091,151
0.07506287,-57.64423201,1.6337027,151
-2.76058424,-44.76818237,0.65678734,142
-2.4315976,-41.44056854,0.38607019,140
-2.24503601,-40.67961273,0.32723612,140
-2.13321198,-40.33235321,0.30155462,139
-1.97197235,-39.83366547,0.26427406,139
-1.87054718,-39.60775909,0.24806732,139
-1.46659363,-39.24222717,0.24442095,139
-0.87049377,-38.96453247,0.26508326,139
-1.29268921,-38.19339142,0.14409727,138
4.93354523,-36.6663147,0.52079576,141
6.40492832,-36.21102295,0.59831518,142
11.06236755,-58.55606673,8.60397476,209
5.97408115,-59.06166295,8.86262363,212
5.58311188,-57.57183299,8.38472408,207
4.18700134,-58.38307402,8.71660179,210
-1.89261902,-32.38903198,2.89131898,161
0.58490479,-58.96277077,2.61456269,159
0.13425171,-57.58262858,2.48951692,158
-0.14521301,-56.43507609,2.38546247,157
-5.19308317,-40.54983673,0.63999886,142
-4.8378476,-40.37793884,0.63737577,142
-4.56670225,-40.22986755,0.6346187,142
4.52035248,-36.52198181,0.67583317,143
9.29362976,-56.79831157,8.86751884,212
8.42033875,-56.09456096,8.62142223,210
7.41144287,-54.67284594,8.12251133,205
5.96076023,-56.03537974,8.68951458,210
5.47861206,-57.92497096,9.41098923,216
4.97447693,-58.27878795,9.56765884,217
3.71922028,-59.28693932,10.00995773,221
4.64737427,-55.40970836,8.53380913,209
3.53207886,-58.04780791,9.56935162,218
0.48754608,-57.3765739,9.57185406,218
2.83060944,-49.73651276,6.64989847,193
3.1173526,-49.07562408,6.38945288,191
-2.30433882,-44.2889801,1.73800773,152
-2.52956665,-44.18563232,1.72139138,151
4.48831665,-36.68916473,0.90687412,145
4.41251862,-46.16941986,5.73126501,185
8.34944641,-45.95457611,-0.40927708,133
8.01419556,-45.79635773,-0.39646351,134
7.76121246,-45.65121613,-0.38692873,134
7.49336731,-45.44550476,-0.37231505,134
7.20784485,-45.20516357,-0.35763281,134
9.37932312,-36.38490448,0.70247311,143
3.78749573,-38.90008698,-0.3852064,134
3.80625641,-36.85994873,-0.49105465,133
7.30113708,-45.58562622,-0.02960878,137
6.91692078,-45.7204071,-0.05487543,137
2.9241687,-39.28501282,-0.25304752,135
5.59222137,-32.09468231,-0.80653158,130
6.50086033,-31.42139587,-0.88534511,129
6.73702728,-31.25653992,-0.91147581,129
7.28136932,-30.90757904,-0.97369878,129
10.89490997,-57.7335876,5.07055563,180
7.38514435,-55.97885356,4.85992235,178
13.40646088,-55.35050402,-0.36966866,134
12.64224731,-55.20054064,-0.31926304,134
12.27785217,-52.55849657,-0.15085655,136
6.89061462,-45.76399384,0.31769413,140
6.60104954,-45.82580719,0.30463881,139
6.49732792,-46.00575409,0.29207033,139
1.77739441,-39.8341156,-0.08519369,136
1.95266449,-37.71955261,-0.20633942,135
11.76888,-58.94780192,6.1264953,188
10.30495178,-56.68389354,5.65728849,185
0.32285034,-57.37356017,6.33714766,190
7.11562836,-46.1500412,0.68952316,143
6.76414215,-46.24442444,0.68230099,143
3.48354065,-54.89985857,0.49575228,141
3.26374542,-54.49220524,0.49703163,141
3.11999237,-54.25218401,0.49856228,141
2.96755707,-53.92884264,0.49738688,141
2.80345642,-53.62229357,0.49645323,141
3.45396912,-51.91194353,0.5339374,141
3.73526489,-51.11573944,0.5498032,142
3.0813266,-52.17919359,0.5189609,141
3.13448822,-51.88525591,0.52524466,141
-0.12121857,-40.84021912,0.114788,138
0.223508,-38.96055756,0.01465124,137
4.55301392,-36.8010498,0.32395882,140
6.3223325,-29.53365479,-0.95885101,129
8.18142426,-58.39669261,6.96747631,196
8.2717868,-54.19938097,5.86506647,186
0.2508136,-58.24490569,1.24156231,147
0.17215454,-58.02294765,1.23422569,147
0.0631076,-57.64932094,1.22436375,147
-2.46768415,-44.74118195,0.63596291,142
9.29191315,-36.20586548,0.86657185,144
-2.76112593,-42.18650208,0.43903393,141
-2.35252607,-40.41921387,0.32072014,140
-2.23562897,-40.03347931,0.29636806,139
-1.70911682,-39.30113373,0.26821894,139
3.4935199,-37.12399445,0.48041958,141
4.34464752,-36.85489807,0.52328009,141
4.68288147,-36.7470108,0.54139084,141
3.77304565,-29.50637207,-0.79796138,130
11.31895935,-59.24971996,7.97228951,204
9.0084964,-57.16211925,7.42366928,199
8.80871307,-57.89698634,7.65263981,201
8.82290375,-56.71351085,7.29743141,198
8.04790222,-54.26285753,6.60139841,192
7.1478244,-57.63461528,7.65739483,201
7.37119019,-55.12008867,6.89465136,195
6.33804142,-52.80208025,6.27254862,190
3.38525879,-49.62693176,5.61291021,184
-2.74521864,-32.18654022,3.11472506,163
-2.8307823,-31.32797394,3.05295748,163
1.81017792,-52.9575139,1.82348317,152
-5.63019813,-40.46798096,0.65213388,142
-3.75347364,-39.58651886,0.64690918,142
-3.98510206,-39.43811951,0.61929077,142
-2.99989594,-39.12907562,0.63310617,142
3.65287506,-37.00920258,0.72540564,143
11.91302979,-57.56724761,8.30031723,207
5.15873444,-58.46362135,8.93319077,212
3.58154785,-49.80133972,6.24719137,190
-4.0765332,-40.09323273,1.21979994,147
-3.91350019,-39.77407227,1.18444199,147
-3.20137251,-39.36594543,1.14678759,147
7.79616272,-54.76494083,8.27321953,207
6.6990863,-54.91545305,8.40858597,208
6.16158878,-55.04821978,8.50220055,209
5.29970276,-57.46546016,9.47589439,217
4.66057312,-58.68524776,9.98603004,221
4.46248352,-55.47242937,8.81798023,211
-2.75731934,-32.4204422,4.13591475,172
-0.14916504,-56.19401774,3.62066549,167
-0.22339905,-55.97764049,3.59691614,167
3.5821582,-46.47556458,2.37060613,157
12.25434601,-58.20392833,10.31719154,224
3.99488556,-54.65940342,9.38291115,216
5.41251862,-44.42025146,5.12497038,180
9.3502475,-45.51841888,-0.47635567,133
8.48016846,-45.5270401,-0.42683995,133
8.12661469,-45.45765839,-0.40260756,134
7.85490143,-45.40870819,-0.38529604,134
6.94598877,-45.1774765,-0.33591383,134
2.44836151,-39.22514496,-0.21654653,135
2.42142975,-38.92024384,-0.22477817,135
2.40542328,-38.67636261,-0.23256737,135
2.3466922,-38.42227325,-0.24893379,135
2.4175769,-38.19309387,-0.24808222,135
2.74255859,-38.07189331,-0.20489889,135
2.70281708,-37.83085022,-0.22379499,135
3.30729401,-37.1718689,-0.16974836,135
4.29862701,-36.84291229,-0.0425964,137
4.98307526,-32.15702972,-0.78251472,130
6.71222412,-45.82328949,-0.04148251,137
6.5776807,-45.98796997,-0.05593544,137
1.12263977,-39.78058777,-0.03069025,137
1.09564697,-39.53081665,-0.03944689,137
1.08125793,-39.24208984,-0.0502091,137
1.09557831,-38.9550415,-0.06184345,136
1.10000336,-38.67218933,-0.07267523,136
3.10500824,-37.23098145,0.0717234,138
3.29495728,-37.17112122,0.09012693,138
4.42664062,-31.38466034,-0.77350679,130
4.6503421,-31.2661377,-0.78821864,130
4.93216431,-31.0723587,-0.82176271,130
4.98624146,-48.78042755,0.19656033,139
5.39146149,-47.74629364,0.24882168,139
4.63448822,-49.23275909,0.1768288,138
-1.13317383,-39.9497467,0.17057175,138
-1.1152829,-39.68277893,0.15848679,138
3.26987183,-37.17369232,0.3467564,140
14.6603595,-55.31653032,-0.42700732,133
13.97664368,-55.71890483,-0.35689229,134
3.29069244,-55.32749376,0.55648703,142
2.81664001,-54.98560534,0.58859581,142
2.5743457,-54.83438311,0.6034202,142
2.39774048,-54.71957598,0.61336702,142
2.09034454,-54.54164324,0.63055843,142
1.92130768,-54.41148577,0.64071173,142
2.6863681,-52.60723314,0.66401428,143
2.34442627,-53.17727098,0.66044086,143
2.41560089,-52.56666002,0.6747331,143
2.21348297,-52.85336504,0.6727404,143
2.16009247,-52.65790758,0.68053288,143
-3.21312988,-44.73647461,0.73007578,143
-4.75328291,-42.05935059,0.57265324,142
-4.67291487,-41.84358368,0.56510443,142
-4.45836866,-40.49257813,0.49299568,141
11.44383728,-57.36123869,5.99820036,187
11.28099548,-57.23469744,5.98261923,187
8.75722229,-56.65934978,6.10344595,188
1.01919281,-57.77086101,1.41225857,149
0.46114075,-58.83323506,1.44469303,149
0.34464752,-58.46903059,1.44957537,149
0.23180115,-58.11161253,1.45432276,149
1.59913361,-52.94095049,1.36363358,148
1.65158569,-52.6944829,1.35987038,148
1.34167969,-53.13341722,1.3767857,149
6.00526249,-40.21010742,1.05021757,146
-5.46011627,-40.92778931,1.06429762,146
-3.09597242,-39.47212372,0.97811502,145
6.7885257,-57.04004869,7.23948711,198
3.38622772,-49.74180756,5.77755732,186
-2.5791272,-30.91363678,3.97914213,170
3.20631897,-59.18574744,2.14039868,155
0.9995166,-53.82884417,2.10794133,155
1.5280658,-52.68696032,2.03290814,154
1.2012912,-52.87935076,2.05972547,154
1.24350464,-52.25463305,2.0342843,154
10.32201874,-53.40863237,6.47396273,191
8.69457733,-54.72275743,7.08059258,197
4.70764648,-58.84425572,8.94227833,212
5.05370819,-56.28555522,8.08898968,205
4.82154572,-45.73084412,4.91373343,178
6.45516026,-40.4483429,1.47657913,149
-5.25535858,-41.36359558,2.27189511,156
13.31010162,-57.53973994,8.37140602,207
13.05494415,-58.08317409,8.58371967,209
5.99470341,-52.69988499,7.51249355,200
-1.85418213,-32.2445694,4.85379023,178
-0.91967285,-29.442453,4.4586305,174
10.43021881,-56.96796641,9.27172798,215
3.46292603,-49.4458786,7.51670116,200
6.73894226,-45.80256805,0.44815582,141
4.67030823,-49.47758636,0.33039755,140
3.76556885,-50.58932648,0.30969709,140
3.58058655,-50.37490997,0.33317989,140
3.28760254,-50.44977722,0.34416861,140
9.48891937,-36.79635773,0.82025951,144
-0.06344116,-38.25605164,0.13531441,138
9.14030182,-58.21519682,5.43164724,183
-0.27863586,-55.22958574,6.50595659,192
-0.34446228,-55.03537951,6.4811849,191
3.72757446,-56.33516154,0.65320105,142
3.51176941,-56.48953471,0.6672172,143
3.0316745,-56.94872508,0.69201225,143
2.90575134,-56.42401323,0.72503418,143
2.68313324,-56.21441112,0.75216812,143
1.32752716,-56.71403728,0.84205765,144
1.02608215,-56.62726817,0.86740679,144
0.17156708,-58.07273707,0.87985271,144
0.11020386,-57.83234236,0.89182514,144
0.12787354,-57.43595717,0.90343231,145
0.04324066,-57.22970805,0.91564507,145
-0.06991089,-56.91411815,0.93277639,145
-0.18322266,-56.63286791,0.9481048,145
1.3717395,-53.41211901,0.94336742,145
-0.28107727,-56.33081279,0.96197933,145
1.07890808,-53.65876207,0.9543733,145
1.48148071,-52.53308306,0.96028513,145
-5.33927429,-41.35210571,0.60073513,142
-5.23023117,-41.1403595,0.58285326,142
-5.09453476,-40.97924194,0.57323545,142
-4.98658216,-40.77157745,0.55442757,142
-4.89362562,-40.57406006,0.5380525,141
6.68595612,-31.00888214,-0.93147866,129
2.18539917,-57.42574141,1.55239433,150
1.4489032,-57.34679613,1.62229198,151
2.03700745,-53.37057695,1.5785746,150
-3.37130964,-39.56324158,1.01051659,145
5.27775299,-36.47639618,0.77737612,143
4.13798248,-30.38565216,-0.79224983,130
5.31625854,-30.24742279,-0.87616266,130
12.60851013,-56.09210429,5.92596525,187
10.39632141,-57.45493541,6.66560072,193
7.81898224,-58.50447295,7.41003841,199
8.27779114,-54.38368425,6.21891588,189
0.11051666,-56.19672618,8.34702438,207
-5.26554335,-41.53573761,1.80775899,152
5.33245575,-36.40311584,0.95687527,145
6.15659153,-35.71882782,0.82728046,144
0.33788025,-56.61066661,9.3087973,215
6.55725681,-55.66521678,8.45856995,208
5.69479095,-57.73887477,9.35372871,216
4.96916687,-58.62789366,9.81548542,220
6.31572544,-52.0549036,7.27393478,198
4.18084442,-58.63014439,9.99225945,221
3.39365112,-58.5356277,10.13919205,222
4.251073,-55.64939342,8.96406311,212
3.92986786,-54.73845158,8.73028225,210
5.06553375,-48.40084229,6.33714289,190
-1.69486511,-32.40769348,4.45768064,174
-2.33839643,-31.92064819,4.60317225,176
8.40459167,-57.90801833,3.11601442,163
10.46259033,-57.04993663,9.01480907,213
8.54211151,-57.16070018,9.42767757,216
7.12450897,-55.47048411,9.07484859,213
5.87480747,-56.00876079,9.55953831,217
2.55404388,-41.63440857,5.34054846,182
-1.0839566,-30.20583496,4.48357576,175
5.83016026,-53.90416203,9.54871124,217
5.54194366,-54.45503435,9.85562653,220
5.34148895,-54.64862261,9.98649353,221
3.6671344,-47.90380249,7.6866116,202
0.60260498,-43.80011139,7.21530861,198
1.27924835,-41.53103027,6.22279734,189
3.34909546,-58.33828959,5.59939283,184
10.85088837,-55.49757609,9.97089905,221
7.78157532,-58.75242457,12.13801903,239
7.90341675,-57.1882802,11.37821335,233
6.94435608,-57.18908129,11.60289711,235
6.05386936,-55.72610698,11.14219421,231
5.37457764,-55.60924754,11.26147408,232
5.47150909,-53.44946489,10.24384064,223
1.63500702,-42.2000061,6.7820701,194
-1.04605377,-30.67067871,5.54054255,184
5.09631836,-48.10585938,0.21758217,139
4.54316437,-48.94721375,0.17230934,138
4.20045959,-48.88679657,0.18569416,139
3.87917053,-48.98747406,0.18412203,139
0.14431488,-40.82562408,0.09949726,138
3.67739594,-37.07728729,0.12863106,138
2.89577972,-54.16784868,0.5276298,141
2.70242035,-54.1062952,0.54020161,141
2.4596759,-53.99926958,0.55618376,142
2.97516357,-52.46485338,0.59522528,142
3.32595551,-51.33730564,0.62482924,142
2.84631073,-51.79376421,0.62615961,142
2.51551544,-52.03761492,0.62994522,142
2.18281281,-52.16317949,0.63658518,142
2.0906192,-51.80857286,0.65224356,142
1.76067078,-52.03248796,0.65447086,142
1.79888641,-51.83162127,0.66008991,143
1.55886566,-51.77175341,0.66827816,143
12.331586,-54.96312199,4.81605715,177
0.3585788,-57.49271998,7.26060814,198
-2.80832899,-31.00853882,2.73507565,160
1.38317596,-52.8821126,1.30380339,148
1.46855652,-52.5888463,1.30059713,148
1.36352264,-52.39627275,1.30571646,148
1.25957977,-52.07433519,1.31018585,148
-4.76958311,-40.14341125,0.62412638,142
-4.19301069,-39.5781189,0.58122391,142
-4.81536329,-39.49281464,0.5398311,141
13.08754456,-56.10180888,5.69952768,185
10.10013306,-57.19726,6.42083639,191
1.9956485,-58.04671321,2.04575509,154
1.59252655,-53.50146732,1.97443074,154
12.96211731,-55.70409617,6.35351271,190
12.54826843,-58.4692748,7.23188061,198
8.7108432,-53.944872,6.47440809,191
7.64157593,-52.09567509,6.10877222,188
6.5365659,-53.66140184,6.76500887,194
4.00781738,-44.48284302,4.6444158,176
-2.65888441,-31.21895752,3.78919786,169
6.78739655,-40.93478546,1.47902245,149
10.61188232,-57.67219005,8.11058468,205
9.51872742,-52.72197161,6.62119955,193
7.46741211,-57.86200938,8.69749588,210
7.38753235,-54.81921587,7.69625706,202
6.985448,-54.69824419,7.72867435,202
5.18346893,-57.87365172,9.12486309,214
5.46767151,-56.1504005,8.49796814,208
5.41046631,-55.54670177,8.31106133,207
6.1966077,-35.69253693,1.0271067,146
12.13474762,-59.30761125,9.3448605,216
9.25525391,-56.52609453,8.75335831,211
7.97178375,-58.44888524,9.70063061,219
8.34512054,-53.0338994,7.60631699,201
6.26013767,-57.48611293,9.66525978,218
6.76945221,-54.76125584,8.55128044,209
5.14253723,-57.69902263,9.9687838,221
6.08159458,-52.84910784,7.98208565,204
7.38461792,-48.09652863,5.95855516,187
4.17725098,-47.4239975,6.45988173,191
5.13039886,-45.65912018,5.60078901,184
-1.66935242,-31.97234497,4.61938948,176
0.16217529,-56.92457805,4.62320799,176
12.1998645,-58.33340285,9.8662619,220
8.79983246,-54.73353825,8.92446083,212
8.48006165,-56.91792498,9.88936371,220
7.42027771,-56.79115496,10.03978676,221
4.88443481,-57.35013793,10.80196709,228
-1.62949646,-31.58168182,5.08153433,180
10.32516205,-57.68630431,10.78826851,228
9.10745728,-58.19111464,11.23592705,231
7.80981934,-58.75323329,11.74277824,236
5.72443115,-53.59945879,9.85990089,220
5.35088074,-54.12050829,10.18211884,223
7.40613281,-46.28994904,6.18415445,189
5.63924896,-47.92931519,7.36560768,199
5.39170563,-46.85793457,6.9727158,196
3.33544647,-48.20840607,8.15193314,205
-1.13157166,-30.64083252,5.33720201,182
7.99033844,-46.10708008,-0.3645646,134
7.48818695,-46.03267822,-0.34068697,134
7.29362976,-45.98610077,-0.33125126,134
6.97351562,-45.85826263,-0.30960375,134
6.61780369,-45.74646149,-0.29467678,135
6.37375462,-45.62445984,-0.28054434,135
6.10993015,-45.54626617,-0.27482557,135
2.75357544,-39.72955475,-0.21771627,135
2.72539246,-39.52347717,-0.22593021,135
2.7095462,-39.28159485,-0.23877483,135
2.70257294,-38.86282501,-0.25637966,135
3.92943298,-36.82126007,-0.2269836,135
4.62197601,-36.7129837,-0.12955719,136
4.88893616,-36.6676651,-0.09286934,136
6.38445866,-45.94799957,0.04679531,137
5.81880772,-46.78104553,-0.02348333,137
5.53967773,-47.16143951,-0.05549055,137
5.32333099,-46.97405396,-0.03850323,137
1.42027771,-40.32846985,-0.03107887,137
1.44707214,-39.99246368,-0.0413695,137
1.43508636,-39.70861206,-0.05722099,136
1.41893494,-39.50281677,-0.06712007,136
1.43943512,-39.25446472,-0.07836056,136
1.44855225,-39.04744873,-0.09031206,136
1.64035522,-37.70614014,-0.1695686,135
4.47125732,-49.35324249,0.25686163,139
4.8613559,-48.17008362,0.31635326,140
4.03912842,-49.64824066,0.24962563,139
3.61093628,-49.50393829,0.26319641,139
3.38946259,-49.37894592,0.2724728,139
-0.84842957,-41.2438446,0.19830412,139
-0.7901181,-40.89985809,0.18718761,139
-0.7429303,-40.05156097,0.14127869,138
-0.6867627,-39.6512619,0.11932987,138
-0.62035645,-39.30205688,0.10028547,138
-0.74552429,-39.08589325,0.07385105,138
0.10179626,-38.41116486,0.08945269,138
7.03432953,-46.42006073,0.73050255,143
3.33728516,-55.80311046,0.61775345,142
2.94953644,-56.58532939,0.61262268,142
2.85464203,-56.23791728,0.62823624,142
2.80457794,-55.96612773,0.63940424,142
2.57219421,-55.78010759,0.65563435,142
2.38012421,-55.68838701,0.66694874,143
2.17809021,-55.62091289,0.67720551,143
1.92151367,-55.49182329,0.69166416,143
1.72295105,-55.41566691,0.70115084,143
1.46854889,-55.26339922,0.71513838,143
1.22258484,-55.11429033,0.72796577,143
1.76170837,-53.24155674,0.75391096,143
2.06341278,-52.42158709,0.76318306,143
1.30158722,-53.52726994,0.76192945,143
1.63618195,-52.79772387,0.76829428,143
1.8324939,-52.21222887,0.77450937,143
0.71511566,-53.7425786,0.77369493,143
1.08510315,-52.85080204,0.78237099,143
0.34428131,-53.82487688,0.7821011,143
1.3002597,-52.1307622,0.79097599,144
0.87815582,-52.45529375,0.79457039,144
0.95948517,-52.20205936,0.79753822,144
0.54757416,-52.61787615,0.79866642,144
-4.08572615,-41.61420593,0.52443117,141
-4.08019484,-41.38747559,0.50983805,141
-3.95571363,-41.01869354,0.48792213,141
-3.90827454,-40.67476807,0.46529812,141
-3.84222639,-40.44254456,0.4512586,141
-3.19446075,-39.96481476,0.44506449,141
-1.3197049,-37.93114624,0.3552174,140
11.77830231,-58.65283809,6.0982675,188
8.70055115,-56.18252025,5.86195845,186
7.8769046,-55.11531267,5.71107,185
7.56231415,-54.96874437,5.71763987,185
6.59933292,-55.62993846,6.00804419,188
5.94035923,-56.5448173,6.31906122,190
-2.77890242,-31.37548981,3.51623816,167
1.37242615,-57.47316966,1.46118015,149
1.00101959,-57.52000651,1.48230642,149
-5.1929611,-42.00042114,1.09462017,146
3.87679016,-36.92312775,0.76622528,143
4.10880768,-36.83921204,0.76050848,143
12.22201263,-57.89608595,6.66785139,193
9.45998108,-56.18016276,6.50630945,192
8.08453094,-57.50934062,7.05691856,196
7.97120392,-55.32347307,6.46513266,191
7.77652466,-53.37935839,5.95251841,187
-1.2433194,-31.50787506,3.66220945,168
1.04615509,-52.36590014,2.09260434,155
0.87379181,-52.156458,2.09444112,155
0.67339813,-51.99534044,2.09937924,155
0.74948608,-51.64377031,2.08022756,154
0.86634552,-50.93641815,2.04266328,154
0.94636261,-50.71273956,2.02848882,154
3.68963348,-46.51349792,1.68937272,151
-5.3273381,-41.32276306,1.62909979,151
-3.67235029,-38.89490662,1.36048359,148
-4.22793806,-38.0333725,1.27925009,148
12.98997986,-57.87727187,7.39852852,199
10.00169861,-58.68674312,7.98886436,204
7.74078857,-57.22581706,7.83009762,203
5.7140094,-58.29455397,8.47705311,208
5.43774139,-57.45890257,8.26057476,206
3.36099731,-49.12313995,6.11388773,188
2.57887756,-49.54602203,6.40427107,191
13.71933472,-57.97044966,8.19751591,206
7.33387482,-58.26840804,9.08659119,213
5.86713993,-57.90274272,9.19694084,214
4.0842334,-55.19099627,8.58111614,209
3.69647705,-55.40035472,8.7291016,210
10.04731476,-55.84552989,8.61352867,210
8.45603668,-54.62765703,8.36159748,207
6.58849155,-54.76457415,8.73074097,210
5.49770081,-55.92018352,9.3853001,216
6.03687107,-53.03591356,8.16382069,206
4.31898224,-55.52340922,9.46805138,217
3.62934601,-49.23722229,7.26973766,198
1.12731659,-45.73636017,6.7850036,194
2.08772003,-41.74034271,5.29223246,182
10.9831134,-47.61842499,-0.49905556,133
7.68177521,-45.95675812,-0.35621375,134
7.4278537,-45.70968018,-0.34698784,134
7.22256958,-45.52409515,-0.3414914,134
6.74268829,-45.00023804,-0.33248156,134
6.58096897,-44.79260406,-0.33145731,134
4.67687714,-38.6813446,-0.47922057,133
4.7151004,-38.44612274,-0.48666924,133
4.72906982,-38.22070465,-0.50179165,133
4.83955109,-37.72689972,-0.52410716,132
4.98313629,-37.15809784,-0.55899876,132
6.58746922,-36.15762482,-0.31562525,134
7.03362762,-35.96320496,-0.24872929,135
7.37377655,-35.95784912,-0.16397094,136
7.73075592,-35.83856354,-0.10452133,136
5.95482456,-46.75537262,-0.18857151,135
5.85201084,-46.46904907,-0.17924982,135
5.76986515,-46.22257385,-0.16916758,135
5.6987735,-46.00312195,-0.16493851,136
3.84955322,-39.22896729,-0.36954272,134
4.10815918,-37.33047638,-0.49970644,133
4.23239624,-36.97982941,-0.52152836,132
7.88099396,-35.78169403,0.03706497,137
7.01785767,-32.98651276,-0.88123145,130
7.79350006,-32.41978607,-0.96345154,129
10.77856934,-47.3713089,0.28107065,139
5.22174561,-47.81282196,0.11457724,138
5.14746582,-47.57640991,0.11930651,138
4.89838898,-47.27965698,0.10872692,138
4.79308044,-46.97804413,0.10858768,138
4.85825836,-46.77768097,0.1215443,138
2.85655701,-39.95591125,-0.21143156,135
3.59084808,-37.13144073,-0.36996233,134
5.11287415,-36.55648956,-0.18484455,135
5.45755493,-36.50062714,-0.13211018,136
6.22359287,-35.93081818,-0.09339523,136
10.32223236,-59.25871106,5.97942633,187
7.82349884,-54.94677172,5.0829286,180
